,Anon. ID,Q1,Q2_total,Q2s_1,Q2s_2,Q2s_3,Q2s_4,Q2s_5,Q2s_6,Q2s_7,Q2s_8,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q15
1615,97373,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1616,97372,2,2,0,2,0,0,0,0,0,0,0,5,1,5,0,0,2,2,0,2,3,3,2
1617,48222,2,9,0,0,0,4,5,0,0,0,2,0,1,0,0,0,0,0,0,0,1,1,1
1618,68702,7,10,1,2,3,4,0,0,0,0,1,1,0,2,0,0,0,0,3,2,2,3,0
1619,97374,4,3,0,0,3,0,0,0,0,0,4,2,0,2,0,2,0,0,3,0,3,2,0
1620,97377,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1621,97376,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1622,31843,2,4,0,0,0,4,0,0,0,0,4,3,5,3,5,5,5,5,5,5,5,5,5
1623,97381,1,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,2,0,0,0,2,0
1624,48229,5,6,0,2,0,4,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3
1625,72807,6,6,1,0,0,0,5,0,0,0,2,0,5,5,0,0,5,5,0,0,5,5,5
1626,97382,1,7,0,0,3,4,0,0,0,0,3,5,3,5,2,0,0,5,1,0,0,0,3
1627,97385,1,1,1,0,0,0,0,0,0,0,1,5,1,1,1,1,2,5,1,1,3,1,1
1628,97384,3,3,0,0,3,0,0,0,0,0,4,2,1,3,2,3,3,0,3,0,3,2,0
1629,97387,2,4,1,0,3,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3
1630,7275,6,3,0,0,3,0,0,0,0,0,4,2,2,2,1,1,0,5,2,1,1,2,2
1631,97388,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,0,0
1632,97391,7,8,1,0,3,4,0,0,0,0,0,2,3,2,2,2,2,3,2,2,3,3,3
1633,97390,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1634,97392,7,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,3,0,0,2,1,0,3
1635,3186,6,3,0,0,3,0,0,0,0,0,3,1,3,0,2,0,5,2,3,5,3,3,5
1636,97395,7,3,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1637,97394,6,8,0,0,3,0,5,0,0,0,4,5,5,0,0,3,5,5,3,3,0,0,5
1638,97397,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,1,0
1639,97396,3,5,0,0,0,0,5,0,0,0,3,2,3,5,1,3,2,0,5,3,2,0,5
1640,97399,5,11,1,0,3,0,0,0,7,0,4,5,0,5,3,3,0,5,2,0,0,0,0
1641,97398,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
1642,97401,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1643,97400,7,10,1,2,3,4,0,0,0,0,0,3,2,2,2,2,2,2,2,2,2,2,2
1644,48249,6,7,1,2,0,4,0,0,0,0,2,0,3,2,0,0,5,5,0,2,2,0,5
1645,97403,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,1,0,1,0,0,0
1646,97405,6,12,1,2,0,4,5,0,0,0,4,5,0,5,0,3,5,5,3,3,5,0,5
1647,31869,5,5,0,0,0,0,5,0,0,0,4,3,3,3,2,2,0,0,0,3,2,3,0
1648,97407,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1649,97406,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1650,97409,2,3,0,0,3,0,0,0,0,0,3,2,1,1,1,1,1,2,0,1,1,1,1
1651,97408,5,6,1,2,3,0,0,0,0,0,4,3,0,3,0,3,5,5,0,5,3,2,2
1652,60545,3,8,1,0,3,4,0,0,0,0,3,0,2,3,0,2,5,5,5,3,5,3,5
1653,68738,2,2,0,2,0,0,0,0,0,0,0,1,2,3,3,2,3,3,1,2,2,2,1
1654,97413,3,12,1,2,0,4,5,0,0,0,2,3,5,5,5,0,5,0,0,0,5,5,0
1655,97412,5,8,1,0,3,4,0,0,0,0,0,3,1,1,0,0,0,0,1,0,1,1,1
1656,64645,3,3,0,0,3,0,0,0,0,0,1,0,1,3,1,1,1,0,1,1,1,1,1
1657,7301,4,3,0,0,3,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3
1658,52358,4,12,1,2,0,4,5,0,0,0,1,5,5,5,2,2,5,5,2,5,5,5,5
1659,97415,2,4,1,0,3,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1
1660,64647,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,1,0,1,2,2,0
1661,97414,3,1,1,0,0,0,0,0,0,0,3,2,2,3,2,1,3,0,0,0,0,2,1
1662,97417,3,21,1,2,3,4,5,6,0,0,0,0,0,0,0,0,2,0,0,0,2,2,0
1663,3208,4,6,1,2,3,0,0,0,0,0,1,2,3,0,0,2,5,5,3,2,2,5,5
1664,97416,1,8,0,0,0,0,0,0,0,8,2,0,0,5,0,5,0,5,0,3,5,5,0
1665,97419,2,6,0,0,0,0,0,6,0,0,0,2,2,3,1,1,2,2,1,2,1,1,1
1666,97421,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1667,97420,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
1668,72846,2,10,1,0,3,0,0,6,0,0,7,5,5,3,2,3,0,5,0,5,0,5,2
1669,97422,6,1,1,0,0,0,0,0,0,0,4,3,3,3,3,3,3,3,3,3,3,3,5
1670,97424,5,8,1,0,3,4,0,0,0,0,1,5,2,2,2,0,0,0,2,2,2,2,0
1671,97427,3,1,1,0,0,0,0,0,0,0,7,5,5,5,5,5,5,5,5,5,5,5,5
1672,97426,7,14,1,0,3,4,0,6,0,0,1,0,2,0,2,0,2,0,0,1,1,1,2
1673,97429,6,21,1,2,3,4,5,6,0,0,4,5,0,5,5,5,5,5,5,3,5,5,5
1674,97428,2,3,0,0,3,0,0,0,0,0,2,0,5,0,2,2,3,0,3,2,1,3,2
1675,97430,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1676,97433,3,6,0,2,0,4,0,0,0,0,2,5,0,3,0,3,0,5,5,3,0,5,5
1677,68760,2,3,0,0,3,0,0,0,0,0,4,3,0,5,0,2,0,3,3,3,3,0,2
1678,97432,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1679,97435,6,8,0,0,0,0,0,0,0,8,0,0,1,3,0,0,0,0,3,2,3,2,3
1680,97434,2,3,0,0,3,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0
1681,68765,6,15,0,2,3,4,0,6,0,0,6,5,5,5,5,5,5,5,5,5,5,5,5
1682,97439,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1683,97438,1,19,1,0,3,4,5,6,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
1684,97441,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
1685,97443,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,1,1
1686,97442,3,0,0,0,0,0,0,0,0,0,1,5,0,3,3,3,5,5,3,5,0,3,2
1687,97445,3,8,0,0,0,0,0,0,0,8,6,0,3,5,0,0,5,0,3,3,5,0,5
1688,97444,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
1689,97447,1,2,0,2,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,2,2,2,0
1690,19622,6,28,1,2,3,4,5,6,7,0,4,5,5,5,5,5,0,5,5,0,5,5,5
1691,97449,3,10,1,2,3,4,0,0,0,0,0,5,5,5,0,0,5,5,1,2,0,2,5
1692,97448,4,1,1,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2
1693,97450,3,1,1,0,0,0,0,0,0,0,2,5,5,5,0,0,5,2,1,5,5,5,5
1694,97453,2,10,1,2,3,4,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
1695,97455,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0
1696,97454,5,5,1,0,0,4,0,0,0,0,0,0,1,1,0,1,2,0,1,2,1,1,1
1697,97457,7,13,1,2,0,4,0,6,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2
1698,97456,6,5,0,2,3,0,0,0,0,0,6,5,5,5,2,2,0,5,5,2,5,5,5
1699,97459,3,6,1,2,3,0,0,0,0,0,3,5,1,5,0,1,5,5,1,1,0,5,0
1700,3251,5,12,1,2,0,4,5,0,0,0,6,5,0,5,0,0,5,5,5,0,5,0,5
1701,97458,2,10,1,2,3,4,0,0,0,0,2,5,0,5,0,0,0,0,0,2,3,3,0
1702,97461,2,10,1,2,3,4,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,1,0
1703,11445,3,36,1,2,3,4,5,6,7,8,4,5,5,5,5,5,5,5,5,5,5,5,5
1704,97462,5,10,1,2,3,4,0,0,0,0,0,2,2,0,0,0,3,3,1,3,2,1,1
1705,97465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1706,93368,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1707,97464,2,4,1,0,3,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,2,2
1708,97467,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1709,7355,3,15,1,2,3,4,5,0,0,0,2,0,3,2,0,0,3,0,0,2,3,2,3
1710,97471,2,0,0,0,0,0,0,0,0,0,0,1,5,2,0,2,2,0,2,0,2,0,2
1711,97473,2,8,1,0,3,4,0,0,0,0,1,3,3,3,0,0,3,3,0,2,2,2,3
1712,97472,2,10,1,2,3,4,0,0,0,0,0,3,2,3,3,2,3,3,2,2,3,2,3
1713,15553,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1714,97475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1715,68802,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1716,19654,2,10,1,2,3,4,0,0,0,0,2,3,3,3,0,0,3,3,0,3,3,3,3
1717,97479,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1718,7367,6,10,1,2,3,4,0,0,0,0,3,5,5,2,1,0,3,0,3,1,1,2,5
1719,97478,6,4,1,0,3,0,0,0,0,0,5,0,1,3,2,2,5,0,2,3,1,3,3
1720,7368,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0
1721,97481,6,21,1,2,3,4,5,6,0,0,5,5,5,5,5,3,5,5,3,0,5,3,5
1722,97480,7,3,0,0,3,0,0,0,0,0,0,3,2,3,3,2,2,3,0,3,3,3,3
1723,97482,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1
1724,3277,2,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,3
1725,97488,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1726,40145,6,16,1,2,3,4,0,6,0,0,0,0,0,5,2,2,2,5,3,1,5,3,0
1727,97491,1,3,0,0,3,0,0,0,0,0,0,2,1,3,1,1,0,1,2,1,1,2,2
1728,97490,2,4,0,0,0,4,0,0,0,0,0,2,2,5,0,0,0,0,0,1,2,1,0
1729,93397,2,1,1,0,0,0,0,0,0,0,1,0,1,3,3,3,1,3,0,1,3,2,3
1730,97493,3,2,0,2,0,0,0,0,0,0,3,0,2,2,3,2,1,2,3,3,3,2,2
1731,97492,3,21,1,2,3,4,5,6,0,0,2,0,2,0,0,2,5,5,0,3,2,2,5
1732,7383,1,7,0,0,3,4,0,0,0,0,0,5,2,2,0,5,2,0,0,0,2,5,2
1733,97494,2,5,1,0,0,4,0,0,0,0,1,5,3,5,0,0,0,0,2,1,0,2,3
1734,97496,6,10,1,2,3,4,0,0,0,0,1,3,2,3,2,2,3,3,2,2,3,2,2
1735,97500,2,2,0,2,0,0,0,0,0,0,1,3,2,3,0,2,3,0,1,1,0,1,1
1736,97503,3,36,1,2,3,4,5,6,7,8,3,5,0,5,0,0,5,5,0,2,0,0,0
1737,93409,4,3,0,0,3,0,0,0,0,0,5,1,1,1,1,1,1,1,1,1,1,1,1
1738,97504,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,1,1,1,1,1
1739,97507,2,1,1,0,0,0,0,0,0,0,0,3,2,0,3,0,1,0,3,0,0,3,1
1740,3301,3,23,1,2,3,4,0,6,7,0,2,5,5,3,3,3,5,5,3,3,5,5,5
1741,97508,6,3,0,0,3,0,0,0,0,0,0,3,0,2,1,1,3,0,1,1,2,1,0
1742,60647,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
1743,97510,2,1,1,0,0,0,0,0,0,0,0,2,2,2,2,2,3,3,2,2,2,2,2
1744,68841,2,5,0,0,0,0,5,0,0,0,0,2,2,1,1,2,0,2,3,1,3,2,2
1745,97513,2,7,0,0,0,0,0,0,7,0,6,3,0,5,0,1,3,2,1,0,2,3,2
1746,97512,1,3,0,0,3,0,0,0,0,0,1,0,2,1,2,2,1,1,2,1,2,2,1
1747,97515,5,6,1,2,3,0,0,0,0,0,3,0,3,3,2,0,3,0,0,2,0,2,3
1748,97514,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,1,1
1749,97517,6,2,0,2,0,0,0,0,0,0,2,3,3,1,3,3,5,5,3,5,5,3,5
1750,40172,5,1,1,0,0,0,0,0,0,0,2,0,2,0,0,1,0,5,2,1,3,0,0
1751,97516,6,7,0,0,0,0,0,0,7,0,7,5,5,5,0,5,5,5,5,0,5,5,5
1752,3310,3,5,0,2,3,0,0,0,0,0,2,3,3,3,1,0,3,2,3,3,3,3,2
1753,97519,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1
1754,97518,2,7,0,0,0,0,0,0,7,0,2,3,0,5,2,0,3,5,0,3,0,0,5
1755,97521,6,10,1,2,3,4,0,0,0,0,2,3,0,5,5,0,5,5,3,0,5,2,0
1756,97520,5,3,0,0,3,0,0,0,0,0,0,2,3,0,3,3,5,3,1,0,0,2,5
1757,97523,5,3,0,0,3,0,0,0,0,0,0,0,1,1,1,1,2,0,0,2,1,1,2
1758,97522,2,1,1,0,0,0,0,0,0,0,0,3,3,3,0,0,3,3,0,3,3,3,3
1759,97524,5,3,0,0,3,0,0,0,0,0,2,2,3,0,3,3,0,5,0,5,0,0,0
1760,97526,6,24,1,0,0,4,5,6,0,8,3,0,0,5,0,5,0,5,0,5,0,0,5
1761,97529,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
1762,97531,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,0,1,1,3,2
1763,97530,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1764,97533,7,1,1,0,0,0,0,0,0,0,6,3,3,0,2,3,3,0,3,5,3,1,0
1765,97532,2,1,1,0,0,0,0,0,0,0,0,2,2,2,0,0,2,2,0,3,2,2,1
1766,97535,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1767,97534,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1768,97537,2,4,0,0,0,4,0,0,0,0,1,3,1,0,1,1,1,1,1,3,1,1,1
1769,97536,2,8,1,0,3,4,0,0,0,0,1,0,1,5,0,0,2,5,0,0,0,1,2
1770,97539,2,3,1,2,0,0,0,0,0,0,0,3,3,3,0,0,3,3,2,3,3,2,3
1771,97541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1772,97540,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1773,11526,2,13,1,2,0,4,0,6,0,0,3,0,3,3,1,2,0,5,3,3,1,2,2
1774,97542,2,8,0,0,0,0,0,0,0,8,3,5,0,5,3,0,5,5,3,5,5,5,0
1775,97544,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1776,97547,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777,97546,3,2,0,2,0,0,0,0,0,0,0,0,2,2,1,1,2,0,1,3,1,1,1
1778,97549,3,12,1,2,3,0,0,6,0,0,3,5,3,5,5,0,5,5,2,2,3,0,0
1779,97550,3,13,1,0,3,4,5,0,0,0,4,2,5,2,3,0,5,5,0,5,0,5,5
1780,97553,2,1,1,0,0,0,0,0,0,0,0,0,1,5,3,3,5,5,3,5,5,3,2
1781,97552,2,3,1,2,0,0,0,0,0,0,0,3,1,2,1,1,1,1,1,3,1,1,1
1782,97554,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1783,97557,2,1,1,0,0,0,0,0,0,0,1,2,0,3,2,1,3,0,0,1,0,0,3
1784,97558,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1785,97563,2,2,0,2,0,0,0,0,0,0,4,0,5,3,5,2,2,5,3,5,0,2,3
1786,97565,2,31,1,2,3,4,0,6,7,8,1,0,2,5,0,2,0,0,2,2,0,0,0
1787,97564,2,4,1,0,3,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
1788,3360,6,10,1,2,3,4,0,0,0,0,1,0,2,3,3,0,3,5,3,1,3,0,3
1789,97569,3,8,0,0,0,0,0,0,0,8,6,3,2,2,2,3,3,2,2,3,2,2,3
1790,97568,6,10,1,2,3,4,0,0,0,0,3,0,3,0,2,2,3,3,2,3,3,3,3
1791,97570,3,8,1,0,3,4,0,0,0,0,3,5,5,0,0,3,0,5,2,2,1,1,1
1792,89381,4,2,0,2,0,0,0,0,0,0,2,5,3,3,2,2,0,3,3,3,3,3,3
1793,97572,3,1,1,0,0,0,0,0,0,0,4,1,2,1,1,3,1,1,3,1,1,1,1
1794,97575,5,4,0,0,0,4,0,0,0,0,4,5,5,5,5,5,5,5,5,5,5,5,0
1795,97577,6,1,1,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,0,1,0,0,1
1796,97576,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
1797,97579,1,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1798,97580,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1
1799,93487,3,14,0,0,3,4,0,0,7,0,2,3,0,0,3,3,3,5,0,5,5,3,1
1800,44336,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
1801,7474,3,8,0,0,0,0,0,0,0,8,1,3,3,5,3,3,5,0,2,5,3,3,1
1802,97586,5,3,0,0,3,0,0,0,0,0,0,3,2,0,1,3,0,0,0,0,3,3,0
1803,19765,2,4,1,0,3,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0
1804,93495,2,3,1,2,0,0,0,0,0,0,1,0,1,1,0,0,2,0,0,2,2,1,1
1805,97593,1,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,2,2,2,0,2,2,2
1806,3389,3,36,1,2,3,4,5,6,7,8,7,5,5,5,5,5,5,5,5,5,5,5,5
1807,93502,3,10,1,0,3,0,0,6,0,0,0,5,2,5,2,0,5,2,0,0,2,2,1
1808,97601,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1
1809,97603,3,9,0,2,3,4,0,0,0,0,0,5,0,5,0,0,2,5,0,1,3,2,3
1810,97604,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
1811,97607,4,3,0,0,3,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0
1812,48456,2,1,1,0,0,0,0,0,0,0,0,5,1,5,3,0,2,1,0,0,0,0,0
1813,97609,2,1,1,0,0,0,0,0,0,0,0,2,2,2,0,0,1,2,0,1,0,1,1
1814,19787,2,4,0,0,0,4,0,0,0,0,4,2,3,2,0,2,2,0,3,1,3,2,0
1815,97610,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1816,93516,3,2,0,2,0,0,0,0,0,0,4,5,5,2,3,3,5,5,3,0,0,5,3
1817,97612,4,3,0,0,3,0,0,0,0,0,2,0,5,5,5,5,5,5,5,5,5,5,5
1818,97615,2,1,1,0,0,0,0,0,0,0,0,3,2,2,0,0,3,0,0,3,2,1,3
1819,97617,6,21,1,2,3,4,5,6,0,0,3,5,0,5,5,5,5,5,0,0,5,5,5
1820,97618,3,1,1,0,0,0,0,0,0,0,1,5,0,0,0,0,2,0,0,0,2,2,2
1821,3414,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1822,97623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1823,97622,2,0,0,0,0,0,0,0,0,0,0,3,2,3,2,1,0,0,2,0,2,2,2
1824,97625,2,1,1,0,0,0,0,0,0,0,2,3,3,2,1,1,3,0,2,3,3,2,2
1825,97627,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1826,97626,2,1,1,0,0,0,0,0,0,0,0,5,0,5,2,2,2,2,2,2,2,1,1
1827,97628,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1828,68956,1,1,1,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2
1829,97631,1,0,0,0,0,0,0,0,0,0,0,5,2,0,1,0,3,5,0,5,2,3,2
1830,97630,5,10,1,2,3,4,0,0,0,0,2,3,0,3,1,2,0,0,3,5,2,3,0
1831,97633,3,10,1,2,3,4,0,0,0,0,2,5,3,3,0,1,0,5,3,3,5,5,0
1832,97632,5,9,1,2,0,0,0,6,0,0,4,2,3,0,3,0,1,3,0,0,3,0,5
1833,97635,7,7,0,0,0,0,0,0,7,0,0,2,0,0,0,0,0,0,0,0,0,0,0
1834,97634,5,1,1,0,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,3,3,0,2
1835,68965,2,3,0,0,3,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,1,0,1
1836,97637,2,1,1,0,0,0,0,0,0,0,5,3,3,0,2,3,2,3,3,3,2,3,3
1837,97636,6,28,0,0,3,4,0,6,7,8,5,5,5,5,5,0,0,0,3,5,5,5,5
1838,68964,7,0,0,0,0,0,0,0,0,0,0,2,3,3,1,1,2,3,0,3,3,2,3
1839,97639,6,3,0,0,3,0,0,0,0,0,1,5,0,0,3,0,5,5,5,0,0,3,3
1840,97638,3,8,0,2,0,0,0,6,0,0,4,0,5,5,5,5,5,5,0,0,5,5,5
1841,97641,6,19,1,0,3,0,0,0,7,8,6,5,0,0,3,0,0,5,3,5,0,5,0
1842,97640,3,3,0,0,3,0,0,0,0,0,2,3,0,3,0,3,0,0,0,0,2,0,0
1843,97643,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,3,0,0,0,0,1,1,1
1844,97642,2,3,1,2,0,0,0,0,0,0,0,3,3,0,3,3,3,5,0,3,3,3,3
1845,97644,2,2,0,2,0,0,0,0,0,0,3,5,5,5,5,5,5,5,5,5,5,5,5
1846,15726,4,7,0,0,0,0,0,0,7,0,3,0,3,5,1,3,0,2,0,1,5,3,5
1847,97647,7,5,1,0,0,4,0,0,0,0,6,0,3,0,2,3,0,0,0,3,0,0,3
1848,97646,5,14,1,0,3,4,0,6,0,0,2,5,0,5,5,0,5,0,0,3,0,2,0
1849,97649,6,19,0,2,0,4,0,6,7,0,5,0,3,5,0,5,2,0,5,3,5,0,5
1850,97648,4,1,1,0,0,0,0,0,0,0,3,3,0,0,1,2,1,2,3,3,3,3,2
1851,97651,6,21,1,2,3,4,5,6,0,0,1,5,0,5,5,5,5,5,0,3,2,2,0
1852,97650,7,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
1853,23924,1,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1854,97653,6,18,1,2,3,4,0,0,0,8,5,0,3,5,0,0,0,5,0,0,3,5,0
1855,97652,5,8,1,0,3,4,0,0,0,0,4,5,0,5,0,0,5,0,0,2,3,0,0
1856,97655,3,10,1,2,3,4,0,0,0,0,2,5,0,5,3,2,0,5,3,5,3,3,0
1857,7543,7,16,1,2,3,4,0,6,0,0,3,0,0,0,5,0,5,5,0,2,0,0,5
1858,97654,4,5,0,0,0,0,5,0,0,0,3,0,2,3,1,1,3,5,5,3,3,3,5
1859,97657,3,5,0,0,0,0,5,0,0,0,4,3,3,3,3,2,2,3,3,3,3,2,2
1860,97656,2,1,1,0,0,0,0,0,0,0,0,5,3,2,3,3,5,0,3,3,0,0,5
1861,7546,5,1,1,0,0,0,0,0,0,0,4,5,5,5,0,2,0,3,0,0,0,0,3
1862,97659,2,8,1,0,3,4,0,0,0,0,3,0,3,3,3,1,0,5,0,2,5,0,0
1863,97658,6,18,1,0,0,4,5,0,0,8,4,5,0,3,3,2,5,5,2,0,0,5,5
1864,97661,2,10,1,2,3,4,0,0,0,0,0,3,3,0,2,0,3,3,2,3,2,2,3
1865,97660,2,4,0,0,0,4,0,0,0,0,2,3,2,3,2,3,0,0,0,2,0,0,3
1866,11646,3,31,1,2,3,4,0,6,7,8,4,5,5,5,5,5,5,5,5,5,5,5,5
1867,97663,3,36,1,2,3,4,5,6,7,8,2,5,0,5,3,2,5,5,5,5,5,0,5
1868,97662,7,6,0,0,0,0,0,6,0,0,0,0,0,1,5,0,0,0,1,0,1,2,3
1869,97665,2,8,0,0,0,0,0,0,0,8,3,0,0,3,2,2,0,5,1,0,0,5,5
1870,64897,3,1,1,0,0,0,0,0,0,0,0,0,2,2,2,2,2,1,1,1,1,1,1
1871,97664,2,8,0,0,0,0,0,0,0,8,4,3,2,2,0,1,0,1,0,1,3,0,2
1872,97667,5,1,1,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3
1873,97666,5,4,0,0,0,4,0,0,0,0,1,0,0,1,1,0,2,2,2,2,0,1,1
1874,3460,6,4,1,0,3,0,0,0,0,0,7,5,5,5,5,3,3,0,3,3,5,3,5
1875,97669,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1876,97668,0,6,1,0,0,0,5,0,0,0,0,2,1,5,2,0,3,0,2,0,2,2,1
1877,48518,3,36,1,2,3,4,5,6,7,8,4,0,5,2,3,5,5,5,5,0,0,2,2
1878,97671,5,13,0,0,0,0,5,0,0,8,6,3,0,0,0,3,3,3,0,3,3,3,3
1879,97670,2,1,1,0,0,0,0,0,0,0,3,3,0,3,0,5,0,0,0,5,5,5,5
1880,97673,2,4,0,0,0,4,0,0,0,0,1,0,0,0,0,0,3,5,0,0,5,0,0
